speed_bin_mph,pedal_bin_pct,total_time_s,distance_miles,fuel_gal,mpg
54,8,0.10100000000056752,0.0015220142147714204,2.261682186517193e-05,67.295671507021
54,9,1.5410000000001673,0.023386601035363278,0.0006486777563230374,36.05272542090514
54,10,5.463999999999487,0.08222649615307254,0.002218692466348822,37.06079026282902
54,11,1.9119999999998072,0.02902723558216984,0.0009060407684147972,32.03744974186503
54,12,13.858000000001084,0.20955769480265193,0.007433780618515496,28.189921865692614
54,13,1.350999999999658,0.020447370871677466,0.0008133647960217025,25.139237611080333
54,14,1.0219999999999345,0.015445260598578724,0.000620615675994937,24.88699721259494
54,15,0.27799999999979264,0.00419859176039597,0.000216017487203807,19.43635126370443
54,16,2.6970000000001164,0.04088304609593067,0.0020212757993437087,20.226357090509396
54,17,0.032000000000152795,0.0004860503548192097,3.2486671032967426e-05,14.961531587092026
54,18,0.419999999999618,0.006379410906965865,0.0004767069648631758,13.382248167481421
54,19,0.04100000000016735,0.0006214028948519512,5.265095765770698e-05,11.802309445001919
54,20,0.07899999999972351,0.0011870091928394952,0.00011080403211618373,10.712689512912807
54,21,0.10100000000102227,0.0015214422554561602,0.00012148389236823984,12.523818802614516
54,22,0.08999999999923602,0.0013532083741931307,0.00011743988730928967,11.522561926761062
54,23,0.36000000000012733,0.005410037326455227,0.0005112726997213394,10.581510277008487
54,24,0.04000000000041837,0.0006078736291235836,4.8798448560966815e-05,12.456822850917705
54,25,1.0090000000000146,0.015241075452685453,0.0015787461724345376,9.65391126122741
54,26,0.012999999999919964,0.00019747401274630808,3.3388412172838204e-06,59.14447555159724
54,27,0.02900000000045111,0.0004410571397474296,7.448184254102545e-06,59.216733192991335
54,29,0.006999999999607098,0.00010688547872063952,1.7978375784475996e-06,59.45224418600328
54,32,0.03099999999994907,0.0004720315303067445,1.1374074476512703e-05,41.50065407796324
54,33,0.010000000000218279,0.00015189073588359322,3.669056282832149e-06,41.397766666677725
54,34,0.018999999999323336,0.00028859239816224987,6.971206936980645e-06,41.397766666677725
54,35,0.052000000000134605,0.0007879331923808002,2.5717089394162525e-05,30.638505792947615
54,36,0.04700000000048021,0.0007124514837779668,2.3922246963678524e-05,29.781963410865696
54,37,0.04100000000016735,0.000623069043230021,1.9155409041098277e-05,32.527054989701085
54,38,0.04899999999997817,0.0007461307245121083,2.9537370698735568e-05,25.2605667620933
54,39,0.018999999999323336,0.00028928985562285786,1.4097248049077586e-05,20.521016202292525
54,40,0.3789999999999054,0.005725598643375172,0.0011717652394716133,4.886301838034578
54,41,0.512000000000171,0.007749236087070456,0.0016852651541065112,4.598229583153592
54,42,0.24999999999977263,0.0037752773519157037,0.0008181754493274764,4.614263792709626
54,43,0.01900000000023283,0.00028534816422999705,5.786101757970905e-05,4.931613306608423
54,44,0.04899999999997817,0.0007358070534733945,0.00014737850300815795,4.992634871808034
54,46,0.009999999999763531,0.0001500631735464515,2.6930873114763304e-05,5.5721614708506415
54,47,0.026000000000294676,0.00039031869587153646,6.375205434734734e-05,6.1224489134878715
54,48,0.27999999999974534,0.004231716983783527,0.0012055602149034232,3.510166420117412
54,52,0.27999999999974534,0.004230615691965401,0.001219033878024015,3.4704660536776792
54,60,0.4299999999998363,0.006504522034755556,0.0025191556431150373,2.582024676614444
54,65,0.23999999999978172,0.0036318146433163686,0.0015985601246619548,2.271928710898117
54,66,0.18000000000029104,0.0027210655742720326,0.0011997637929917868,2.2680010766841505
54,89,0.007000000000061846,0.00010667591313124806,4.7771112801853904e-05,2.233063181377432
54,90,0.010999999999967258,0.00016735669362175187,7.506889154488373e-05,2.2293747806531714
54,91,0.01999999999998181,0.00030378147176027926,0.00013648889371825255,2.22568637992891
54,92,0.052000000000134605,0.0007889220643592139,0.000354871123668698,2.2231227387656904
54,93,0.08899999999994179,0.0013386701581728786,0.0005932775951855476,2.2563976274111774
55,0,10.664999999997917,0.1647661396148805,0.002031295312263702,81.11382851135662
55,1,1.5530000000003383,0.023993653988156206,0.00026941601735490047,89.05800859103888
55,2,0.018999999999323336,0.00029342528521283007,3.402263475898693e-05,8.624413931825872
55,3,0.02099999999973079,0.00032449384483089147,4.121548264555048e-05,7.873105541951551
55,5,0.2090000000002874,0.0032105904296716096,0.00011904050936911541,26.97057032674782
55,6,0.1790000000000873,0.002749740128759369,7.568455918938009e-05,36.33158676235254
55,7,0.19000000000005457,0.0029202720004063132,9.32820869326683e-05,31.30581761656112
55,8,0.3670000000001892,0.005672255969586124,0.000147180089429852,38.53956055849251
55,9,1.7579999999984466,0.027229702310905393,0.0007298517254564503,37.308540024175315
55,10,4.606000000001131,0.07125372999016366,0.0019530451963667467,36.48340044701326
55,11,0.38700000000062573,0.0059480757376993675,0.0001763065143732142,33.73712967354225
55,12,3.9329999999999927,0.06042255249344054,0.0021753087293565625,27.776541176899066
55,13,1.1850000000004002,0.018288190589413784,0.0007739618654471591,23.629317419725478
55,14,1.0099999999993088,0.015672132155617583,0.0006727584486324774,23.295333098342322
55,15,0.13599999999996726,0.0020958702368638208,0.00014532883015558212,14.42157233784984
55,16,2.686999999999898,0.041472456329725474,0.002169304953749589,19.1178544344544
55,17,0.9699999999997999,0.015063667073188411,0.0009113503536025815,16.52895290339386
55,18,0.34000000000060027,0.005274131669104116,0.0003066410622872225,17.199691488689073
55,19,0.057999999999992724,0.0008977087696741523,7.752931752286225e-05,11.578958752080222
55,20,0.0999999999994543,0.0015491602841074424,0.00011759109559376608,13.1741291828696
55,21,0.07799999999997453,0.0012063265805473268,8.711762310544547e-05,13.847101625892762
55,22,0.062000000000352884,0.0009606536714534344,9.822063669032877e-05,9.780568563021996
55,24,0.010000000000218279,0.00015534279806283524,4.3661769765702576e-05,3.5578676470613644
55,26,0.019999999999527063,0.00031029811974431145,8.732353952743414e-05,3.553430397159132
55,29,0.021999999999934516,0.00033841333940813926,4.695511468502295e-05,7.207166709702049
55,30,0.020000000000436557,0.0003069228483500328,6.149338330026682e-06,49.91152411493694
55,31,0.019999999999527063,0.0003073717573197864,5.10725296425286e-05,6.01833822352584
55,34,0.010000000000218279,0.00015361676697307536,4.3661769765702576e-05,3.5183357843122796
55,36,0.010000000000218279,0.00015386334284308073,4.3661769765702576e-05,3.5239831932773433
55,37,0.010000000000218279,0.00015361676697307536,4.3661769765702576e-05,3.5183357843122796
55,38,0.05199999999967986,0.0007965348290188383,3.052654827230921e-05,26.093183609015473
55,39,0.691000000000713,0.0106379462283252,0.001632341579288468,6.516985392825835
55,40,0.7820000000003802,0.012082530225232188,0.002423197459425827,4.986193006365699
55,41,0.46699999999987085,0.007204400346720036,0.0015927523230578784,4.523239578698915
55,42,0.01099999999951251,0.00016897844365920578,4.802794673909602e-05,3.518335784312279
55,45,0.012000000000625732,0.00018434012037327896,5.2394123720431496e-05,3.5183357843122796
55,46,0.007999999999810825,0.00012289341357287175,3.4929415810973656e-05,3.51833578431228
55,47,0.009999999999308784,0.000153616766959104,4.366176976173156e-05,3.5183357843122804
55,48,0.05900000000019645,0.0009052051596047368,0.00025875484363484003,3.4983119422575153
55,50,0.009000000000014552,0.00013999873392472637,4.01567418805673e-05,3.4863070898805844
55,51,0.02099999999973079,0.0003262198759206513,9.60494186759759e-05,3.396375328633261
55,52,0.261000000000422,0.004026578825176014,0.001153265108909148,3.4914598508791093
55,54,0.010000000000218279,0.00015541183930617008,5.760418364046474e-05,2.697926252651538
55,55,0.06999999999970896,0.00108743128902334,0.00032873996892950324,3.307876716556284
