gear,speed_bin_mph,tcc_state,total_time_s,distance_miles,fuel_gal,mpg
1.0,27,OPEN,0.44699999999966167,0.003424273062161307,0.002118971092650117,1.6160074453298456
1.0,28,OPEN,0.3380000000001928,0.0026791418623058143,0.0016078726731018128,1.6662649394602698
1.0,29,OPEN,0.3619999999996253,0.002961800329185754,0.0017820305082780043,1.6620368256477125
1.0,30,OPEN,0.18000000000074579,0.0015261878283947168,0.0008824916299980762,1.7294077093944153
1.0,31,OPEN,0.28799999999955617,0.0025217297886527133,0.0015918556221450688,1.584144788994503
1.0,32,OPEN,0.14100000000053114,0.0012797222724957552,0.0007834492715218836,1.6334462472724496
1.0,33,OPEN,0.08099999999967622,0.0007549534970996234,0.0004500809759350043,1.6773726006331924
1.0,34,OPEN,0.07799999999997453,0.000752854148764696,0.0004283769972362907,1.7574569914393077
1.0,34,PARTIAL,0.0500000000001819,0.0004789871648501126,0.0002784938466532581,1.7199201009510308
1.0,35,LOCKED,0.05099999999993088,0.0005050163905529981,3.033502353449574e-05,16.647964356405204
1.0,35,OPEN,0.11999999999989086,0.0011814052938210222,0.000680633882840678,1.7357427004520198
1.0,36,LOCKED,1.2109999999997854,0.012149261153941231,0.005571791460347515,2.1804945932386848
1.0,36,OPEN,0.1410000000000764,0.0014225408855349472,0.0008013174892859551,1.7752525117136244
1.0,36,PARTIAL,0.058999999999741704,0.0005960123434669434,0.00010653067477573832,5.59474859913946
1.0,37,LOCKED,0.11099999999987631,0.0011564365774555394,0.00048315639690493415,2.393503604347558
1.0,37,OPEN,0.3109999999996944,0.003246440912347089,0.0018256340241258663,1.7782539487351638
1.0,37,PARTIAL,0.05800000000044747,0.000600793066029302,0.00025635172096909994,2.34362798017541
1.0,38,LOCKED,0.05900000000019645,0.0006287964789913587,0.00029423585026748186,2.1370491679370027
1.0,38,OPEN,0.07900000000017826,0.0008469760006301998,0.0005408453132842145,1.5660226312899812
1.0,38,PARTIAL,0.01900000000023283,0.0002048440670451435,0.00013872701805255544,1.4765982136770233
1.0,39,LOCKED,0.03099999999994907,0.00033924326899418866,0.00011601555966042957,2.9241187129306874
1.0,39,OPEN,0.18899999999985084,0.002074045859127165,0.001306549474664552,1.5874223665809997
