gear,speed_bin_mph,total_time_s,distance_miles,fuel_gal,mpg
3.0,11,0.2739999999992051,0.000899965819508858,3.057718124913146e-05,29.432595901377315
3.0,12,2.5460000000010723,0.008845486584771222,0.0002936661356805627,30.120894138073037
3.0,13,8.353000000000549,0.03124368087855562,0.001005615821687798,31.069201781369237
3.0,14,13.955999999998909,0.05650175783282112,0.0017353632566762148,32.559037778084786
3.0,15,11.856999999999744,0.051161680095182405,0.0015581280224268642,32.83535072778902
3.0,16,23.139999999998935,0.10601843458040508,0.0034200378069440935,30.99919958929803
3.0,17,15.310999999998444,0.0741076571580623,0.002574148704936592,28.78919038979443
3.0,18,26.001000000001426,0.1327096969229076,0.004754849776872976,27.910386899790566
3.0,19,30.335000000002765,0.16529062368131398,0.006586682695493715,25.094669247449513
3.0,20,20.61399999999753,0.1173664855713557,0.004500772527916294,26.07696453072967
3.0,21,24.803999999999803,0.14750717719234527,0.0070529634929111995,20.914212492465325
3.0,22,33.98599999999999,0.21402651329255815,0.017988266044120366,11.89811807139214
3.0,23,19.03200000000163,0.12476168542040048,0.014524428122733668,8.589782975697556
3.0,24,43.97199999999782,0.2999799547035674,0.03528680944726977,8.501192354946038
3.0,25,26.84500000000054,0.1900367643764219,0.021080666849665364,9.014741598624456
3.0,26,72.02499999999998,0.5279006070329416,0.04898928122757629,10.775838995894146
3.0,27,53.2540000000007,0.4079504756215968,0.04211319586259439,9.686998748626078
3.0,28,18.862000000000023,0.14968317036974363,0.018254928601995513,8.19960316653231
3.0,29,21.212000000001126,0.17378525737189882,0.025073797555668166,6.9309508057591
3.0,30,10.58199999999863,0.0895188167064114,0.013730158060336345,6.519867893219176
3.0,31,15.370000000000914,0.1339984572260549,0.02047681183141554,6.543912125054271
3.0,32,15.009999999999195,0.13599236930390596,0.019511170253266635,6.969975021418184
3.0,33,6.587000000000899,0.061374647169234596,0.010559152753297552,5.812459446622525
3.0,34,9.777000000000385,0.09356327942143802,0.016068697012004297,5.822704812440022
3.0,35,4.2359999999990805,0.04169464771296132,0.00831344142620105,5.015329461702157
3.0,36,5.939000000000078,0.06005574433090256,0.012884574026734184,4.6610578049606435
3.0,37,7.634000000001151,0.07975323412444986,0.012368768941606958,6.447952460019701
3.0,38,3.1249999999995453,0.03339030483517222,0.0055494081334034025,6.016912800878144
3.0,39,3.1469999999992524,0.034501241464088506,0.006700950494409167,5.148708603783012
3.0,40,2.2660000000007585,0.02543689712381793,0.004228894647612096,6.015022658032218
3.0,41,2.4779999999982465,0.028466074877883905,0.006069905123955777,4.6897067246633455
3.0,42,2.7690000000018244,0.03276646324336255,0.005975454662426639,5.4835096397595375
3.0,43,2.0850000000000364,0.025197218446714843,0.003784634863579826,6.6577673553641565
3.0,44,3.2000000000000455,0.03946615824930826,0.007378574637296509,5.348750970115356
3.0,45,5.112999999999374,0.06493524840515195,0.010030726242719737,6.473633796185168
3.0,46,1.1189999999996871,0.01446159632088609,0.0035932482290586786,4.024658303296398
3.0,47,1.8380000000001928,0.024265322496337543,0.005345211598589284,4.539637402332525
3.0,48,2.628000000000611,0.03540901974283317,0.004616214158078109,7.6705756124571085
3.0,49,1.1029999999996107,0.015124857705462649,0.00333629175596321,4.53343376772395
3.0,50,1.0320000000003802,0.014522663492256453,0.0038080662081315035,3.8136583500690393
3.0,51,1.0659999999995762,0.015261317637312552,0.004272209778802871,3.5722303977284966
3.0,52,0.91800000000012,0.013392354234825331,0.0034938145647776457,3.8331611442227906
3.0,53,0.5740000000002965,0.008523697673793473,0.0021992689677171984,3.8756958784540654
3.0,54,1.0499999999994998,0.01585697090515325,0.004025257249297246,3.9393683243280058
3.0,55,1.967999999999165,0.03046346692145839,0.00367257192755443,8.294859167467429
3.0,56,1.2560000000003129,0.019711841557644324,0.0015147250612208766,13.013478196337804
3.0,57,1.3930000000004839,0.0222181548828026,0.003685800679408677,6.028040259183825
3.0,58,0.1979999999998654,0.0032129967044292255,0.0009028309816860424,3.558802001265989
3.0,59,0.751999999999498,0.012406752073190749,0.0033731061366292273,3.67813865637472
3.0,60,0.637000000000171,0.010681676104524997,0.0032176448235035114,3.3197188286600023
3.0,61,0.22100000000000364,0.0037766118704307353,0.0010637669867911833,3.550224736549454
