gear,rpm_center,pedal_center,n_samples,eng_torque_mean,eng_torque_p50,eng_torque_p75,axle_torque_mean,cyl_airmass_mean,cyl_airmass_p50,airflow_mass_mean,map_kpa_mean,ve_mgk_kpa_mean,ve_airflow_mean,spark_mean,spark_p50,knock_p95,lambda_eq_mean,coverage_ok
6,1575.0,27.5,10191,324.90898582592393,331.6432432432,334.6636246435,554.0962630938417,0.6788581062387008,0.6858205,72.61091726284862,14.062017135534315,1931.1739934173504,73.42493612230815,7.372167126656726,7.2551020408,0.0,0.999434807987381,True
6,1575.0,35.0,3612,325.2104171370217,333.55418424665004,336.318150226275,548.8547066361131,0.6817705091333333,0.6879258551,75.00986457743862,14.0003283287389,1935.106011937453,74.63842885037397,7.329651231462514,7.4285714286,0.0,0.9986582933767718,True
6,1575.0,45.0,95,254.4619198149442,266.7651194388,283.22623745025,470.9861478381959,0.6296323918389474,0.6604748024,82.82692481156947,12.390900944370529,1832.037511691592,79.98982096097791,8.00650003681158,7.5,0.0,1.009070510503158,True
6,1825.0,2.5,3369,41.518402151735295,38.9173879837,54.39784674,56.407199269454914,0.1407846916532799,0.1313650398,17.123981041470675,4.879884535036657,1345.1780646886018,20.48807009357406,34.1709607102116,42.0,0.0,1.208125183134432,True
6,1825.0,7.5,15186,77.53712923128279,73.66050255594999,83.247944233275,111.61192055436332,0.182183801797873,0.17821835365,21.379381570047688,5.6678815711409065,1391.3857205776749,23.566448055263777,38.1640005784789,39.5,0.0,1.0481737808520744,True
6,1825.0,12.5,34070,120.82502003783524,118.8585432301,131.32716251145,188.68302527973265,0.2465560463153096,0.2442476512,29.01762983086873,6.751818266800635,1494.6523811491272,29.91386719033124,33.61791278067958,34.0,0.0,1.007576187036789,True
6,1825.0,17.5,79907,193.8819821583116,197.7362413194,219.6807977043,318.913642116536,0.3745137296106123,0.3813409091,43.43844289428594,8.991384865872083,1615.0692638545252,42.69234012830797,23.451095426801647,22.0,0.0,0.9982925055856108,True
6,1825.0,22.5,78504,273.31368887471194,268.4330718036,294.09299892235,462.44969400817735,0.5296031884904604,0.5159852916500001,60.86805540938189,11.509712540401631,1775.1640230336038,59.773266435213976,15.479235424742374,15.6914893617,0.0,0.9966268943453356,True
6,1825.0,27.5,19027,334.3239533741971,339.672709517,343.4166138342,573.8878616010473,0.6782875612764545,0.6819951923,77.81238257963214,14.066173722906711,1944.2503385364505,79.86109298786408,8.99135761080677,9.0,0.0,0.993768476508346,True
6,1825.0,35.0,16639,338.9516186233132,343.2157999674,347.65468837385004,585.0657347992282,0.6826748922558568,0.6859618644,80.4514357155097,14.152830073257707,1951.153539856656,82.08422208155552,8.947085202593124,9.0,0.0,0.9944433176269007,True
6,1825.0,45.0,668,304.7423217151121,343.61607219755,352.5657175618,580.0485498573344,0.6614722952357786,0.6856503067999999,90.93645460761752,13.067071237518864,1914.095737202365,89.83492439595254,9.090650760976647,9.0,0.0,1.0224967231784432,True
6,1825.0,55.0,158,257.5243662284145,313.05888949135,348.8144468314,553.6396354134962,0.6548380272816456,0.6808847517500001,90.09641872259368,11.999566265953796,1899.687045565072,87.85835813251076,6.099090387606962,8.64083710405,0.0,1.074331942766456,True
6,2075.0,2.5,92,68.24214364249784,42.818472726,59.5344635214,149.21938666493585,0.186584638425,0.11860787675,27.13072985323043,4.939335635932609,1416.6685972643677,32.28525771332283,28.31480769648805,23.14835164835,0.0,0.918722092398913,True
6,2075.0,7.5,130,142.3090654982923,123.66085526315,242.7941624407,239.6082536289753,0.250039641856923,0.19400818775,42.46562502836616,7.332186038844615,1491.2212608307236,41.92033936369923,26.389343019388463,30.1176470588,0.0,0.9794316563423076,True
6,2075.0,12.5,187,127.86569390366364,105.5084438543,166.2201181911,317.0541017443134,0.2815003195219251,0.259125,41.19508726957059,7.440351912733154,1574.3949595922784,44.63367592384278,23.67903830417861,29.6326530612,0.0,0.9805598880673798,True
6,2075.0,17.5,6054,224.2823459635321,229.4610134838,244.75438231095,455.0186962040581,0.4168147127837132,0.4263514103,55.78903608012677,9.48680719859952,1732.5161326079865,56.77412828172776,24.04345590411911,23.6632653061,0.0,0.9965485331980508,True
6,2075.0,22.5,749,254.1712420337901,257.9402309181,268.1548177083,545.6546807042874,0.4877895619774365,0.4788256438,64.93323065014032,10.263710737482244,1790.168366237628,63.0307567434514,20.89522692475474,21.8469387755,0.0,1.007370382253271,True
6,2075.0,27.5,292,267.37362988651984,291.35639880955,318.57156223292503,569.4971201612888,0.5773122536578768,0.5437931602,69.01788487259452,11.235903160934932,1834.6124111788345,67.51436249413528,12.505067124825,14.9344897959,0.0,1.000633168484589,True
6,2075.0,35.0,2051,340.03643840294967,347.3248474383,365.7339573237,654.7006631728703,0.6657592115396391,0.6873525785,84.62871561353619,13.498551682239444,1911.9365338330224,85.30367471659201,11.720161785653534,11.5673076923,0.0,1.0014950082124818,True
6,2075.0,45.0,787,319.7967855336947,340.7782710124,362.6725904935,671.7110422511813,0.6783833893989835,0.6905072222,97.56004926004437,13.634991669485387,1939.078415979514,95.86667362829824,10.924123081188563,10.5,0.0,1.0017141492792885,True
6,2075.0,55.0,241,294.7326267208759,333.8960760946,354.7221000621,657.8580151808435,0.6799589259975104,0.6872526371,97.08209755842864,12.946987445419918,1935.0236506035312,96.70739571991491,8.733776675090871,10.7647058824,0.0,1.0427303949759337,True
6,2075.0,65.0,51,215.71196464596864,223.33984375,347.7866960929,677.8081866491176,0.6879810063862745,0.6927784091,99.3041716511157,12.216542279568626,1928.5104880411247,99.99834016199608,1.3885040883039217,9.5,0.0,1.007231958827451,True
6,2325.0,2.5,38,109.73016400880002,60.7548304967,127.24561365225,300.67292591156047,0.2200448149631578,0.14959330985,39.72948445757895,6.333131686465789,1550.9698257907628,52.17130095240789,36.61991887949737,41.05882352945,0.0,0.9236152685447367,True
6,2325.0,7.5,81,108.5592341925222,79.7250835189,133.1149922521,320.83881910404807,0.2566884154617284,0.2118791667,30.2056726671642,5.939421186766666,1608.9142402483976,42.28947149689012,28.53308252976667,34.847826087,0.0,0.9448483114296296,True
6,2325.0,12.5,52,115.02101073299232,87.5846948047,91.705610390525,295.3307191994231,0.2594039551884615,0.22875856165,29.77525148245769,6.3743317723884605,1619.0018317318809,38.12779482374039,35.590589005448074,40.63,0.0,0.9314838089346154,True
6,2325.0,17.5,185,214.751961596,238.7889660017,256.5236545139,516.6643427914146,0.3877345571194595,0.39792,55.92522453620703,8.582017902049188,1742.862146229507,62.097391593327565,26.4626989301827,26.5,0.0,0.9878189774216216,True
6,2325.0,22.5,249,273.7663685734121,279.0391732034,303.1397417397,633.122091033049,0.4920242958445783,0.490875,68.29229599891086,10.16478926887952,1828.984793090255,70.19737467757349,22.645574938446583,22.0,0.0,0.9998119479144576,True
6,2325.0,27.5,428,302.2373976925023,295.73648251835004,333.423090012825,663.5969666217258,0.5566579902450934,0.56754700025,82.41669392294602,11.531202959450702,1877.091141199468,79.737147576082,19.770503289848364,20.35454374055,0.0,0.993399161179673,True
6,2325.0,35.0,1014,344.88421754876697,340.9772581409,372.196696615275,746.3309060078352,0.6555495425993096,0.6589124712500001,93.13523662754092,12.91144517554862,1941.934847828106,93.7671221401068,15.75881038267071,15.5400160064,0.0,0.992575293126134,True
6,2325.0,45.0,572,341.9657483163977,350.7821711943,366.00998237815,768.4419474383411,0.6949623552206293,0.6954939648,103.30030290764336,14.056453697151747,1972.007433946434,101.70384860731416,12.655294342789686,13.7626530612,0.0,0.999891204230944,True
6,2325.0,55.0,359,320.3165692666596,345.29296875,372.9727522918501,752.3823915349542,0.6944741307406685,0.6985545775,105.83176413844208,13.65433313757967,1961.056702252043,105.80896689018356,8.914891251184958,13.5638297872,0.0,0.9968317855674096,True
6,2325.0,65.0,116,310.6808861183397,336.70943509615,366.781681687325,819.4909082397172,0.6904898841801725,0.6974387901500001,104.23048293560257,13.744206424173278,1963.002688236612,105.22657760710516,9.449020403317242,12.35,0.0,0.9968264827922412,True
6,2325.0,75.0,30,361.32565712277335,374.17590932380006,378.2035831515,836.4239343822132,0.6950760090166668,0.6933106223000001,113.68705361583336,13.840812445999996,1994.476469336584,120.02559551661,14.323719123546663,14.78,0.0,0.99942358768,True
6,2575.0,7.5,63,141.8236680104794,82.1609610098,208.77451142645,279.1304049635508,0.2909759166333334,0.197568662,39.638491187252384,6.185479256357143,1639.6668753165363,43.71066210309048,37.06732627360952,43.0,0.0,0.9217202836650792,True
6,2575.0,12.5,41,175.6506556697561,159.5929509943,213.7268461941,505.5767558930536,0.3338959624487804,0.1982505896,35.41614098351951,6.829139614585366,1711.8173100012584,52.17855440863903,33.92861724491219,43.0,0.0,0.9223073436341463,True
6,2575.0,17.5,23,251.4484215248044,234.1233633031,288.1962801441,666.408034999187,0.5184189913782609,0.5171757813,64.27492150561305,9.254124309243478,1912.358221546683,81.43494531307391,22.43298772992174,23.1,0.0,0.9889772437739132,True
6,2575.0,22.5,75,267.6859604226187,271.7231841216,281.32759039155,630.5590974107439,0.5132191488693333,0.503375,85.44006409777201,10.510380752708,1902.022547331796,98.63776443737734,23.067519270586665,23.34,0.0,0.9693852557626664,True
6,2575.0,27.5,574,326.4411519594622,364.61682573045,366.2942098441,749.1313266062375,0.5891437908670731,0.63717581775,91.91105591374112,11.79151664850366,1920.562303363765,91.81625521448134,19.546719960582404,18.0,0.0,0.988989148601568,True
6,2575.0,35.0,1441,358.8350148116086,365.8127391582,377.4358258929,811.8276285482739,0.6493106194615546,0.651375,106.13436000079328,12.595338997083209,1947.522527805244,104.81645303731008,16.608354205607842,18.0,0.0,0.9934814470419152,True
6,2575.0,45.0,219,363.541132579364,378.9671803106,396.8230460127,889.1619687762808,0.70883553446758,0.7101298283,115.96432663595388,14.245469212823746,1994.1599079839943,113.41841127788312,13.73803715005571,15.0,0.0,1.0002230361168951,True
6,2575.0,55.0,260,332.36471803451343,366.129428506,384.134225484225,844.7785720514069,0.7071773235196155,0.7078494955000001,117.63787656907346,13.99702100101,1990.8520179559084,117.7004887210223,6.495111710073847,14.20166666665,0.0,0.9910842776369232,True
6,2575.0,65.0,147,354.6589763779823,393.2872781636,413.8069458593,928.2759905855256,0.7085908540244897,0.7098668224,106.02138706665444,13.67606640192245,1985.125680330428,109.65458154848572,10.701353403478231,15.0,0.0,0.9891326907340136,True
6,2575.0,75.0,43,367.4020166371768,380.4985955056,391.8867827869,939.0621438622278,0.7053274755697675,0.7050608836,125.38161103607906,14.168879027737212,2005.7069207253137,129.61702797224416,11.524607922148835,14.76,0.0,0.9849645441232558,True
6,2575.0,90.0,39,382.15483002182566,389.9188026685,399.7473144531,1007.7313861496178,0.6993432211923077,0.6976059908,111.8935926731282,14.308479370658976,1964.6415825130512,114.70379751795386,14.508585444643597,14.9615384615,0.0,0.9760459775384616,True
6,2825.0,35.0,427,370.9440905284951,374.4765096533,381.5446302626,891.955889574284,0.6598082414051522,0.6571836283,117.35491341909156,12.702526074477284,1999.1911526029048,118.6124046012248,17.319171561516864,18.2755102041,0.0,0.9933772199131148,True
6,2825.0,45.0,114,378.6380127764974,393.6144486351,398.9523572489,977.0910054930824,0.7201869986245614,0.72030844905,124.43258015179474,14.300281697179829,2028.2914727984587,123.60675349477192,7.203353010014035,7.70408163265,0.0,0.9997179220991228,True
6,2825.0,55.0,160,341.82931513820563,385.73752941945,417.317594401025,926.3716457832056,0.719947077635,0.7205636382,128.83149095619063,14.3445551287775,2025.717415333424,129.90028647457186,4.307692077829374,11.03,0.0,0.97388312166625,True
6,2825.0,65.0,67,366.099032942706,417.0375741919,418.77786433365,1067.8952154498777,0.723920359680597,0.725125,121.02361692923284,14.064221429486569,2031.3286836892053,127.68518098331944,8.181396431232836,13.5,0.0,0.9669888665925374,True
6,2825.0,75.0,40,357.197112222115,409.23191964285,413.19859018305,769.18163247702,0.7138547309025001,0.71308255815,126.5217391411175,14.322012837785,2017.4830174427948,120.26993123375,4.3622563430825,9.78559738135,0.0,0.9719539989125,True
6,2825.0,90.0,53,373.6151329923038,394.4338132022,406.5756026786,1057.4604232898644,0.7136963227943397,0.7131628486,130.12900205509058,14.27104226710378,2023.5581908478453,133.85543198583773,9.786573412737736,15.1346153846,0.0,0.9640517586490568,True
6,3075.0,55.0,58,273.15581110774485,235.00937691915,417.670176866325,875.9996799976225,0.7236225909827587,0.7232387441,131.56575729226208,14.31669464257414,2051.4449558575207,132.58813263516035,-6.867090616512069,-8.82142857145,0.0,0.9793783365224136,True
6,3075.0,75.0,30,327.91454244359335,287.51147630875,416.4059237542,731.1969966313198,0.7311600099033332,0.73078404745,146.36187577317,14.329893557209996,2063.496015082884,136.27585716411332,-10.291837268243334,-12.0,0.0,0.9769812612733332,True
6,3325.0,55.0,31,228.41107584309995,255.3681344697,264.85806111975,784.4331516700937,0.7353296094483871,0.7375257009,142.22403843803227,14.226655801370969,2088.843229486313,139.35827574817742,-12.488041215241935,-12.7448979592,0.0,0.9864005632258064,True
