gear,speed_center,pedal_center,n_samples,eng_torque_mean,eng_torque_p50,axle_torque_mean,cyl_airmass_mean,cyl_airmass_p50,airflow_mass_mean,map_kpa_mean,ve_mgk_kpa_mean,spark_mean,spark_p50,knock_p95,lambda_eq_mean,coverage_ok
5,76.25,7.5,38,45.10142986811053,6.31843384055,100.68234918102632,0.20163213600789473,0.14777472225,33.72956881222632,4.897417324576316,,18.095027966660524,15.0,0.0,1.0455430683368419,True
5,76.25,12.5,99,84.55253764833738,79.7282053154,146.18341855299798,0.21191919093333333,0.189215,34.75326419810808,5.466657568867677,,34.39742633339091,35.33,0.0,1.0121541859585856,True
5,76.25,17.5,188,174.86823917328192,163.45621612825,329.88310296368985,0.3108402829765957,0.3132204241,47.82906034508032,8.190322122090425,,32.33379530583351,32.0,0.0,1.0084072944388298,True
5,76.25,35.0,1049,365.85830991023283,371.9726139746,904.2387834048149,0.6678158970717827,0.6654675926,111.22615602697178,12.913166091350142,,16.428108214126883,18.0,0.0,0.9943253895130602,True
5,76.25,45.0,947,388.9244991475472,394.3830002145,984.6392598256627,0.7151796845588172,0.7190636447,125.10668933230885,13.795835208283844,,13.775932826111825,15.0,0.0,0.9976726499103485,True
5,76.25,55.0,90,393.89209218372116,395.19245661625,906.2532711554687,0.71592330637,0.71223557695,120.02892307875334,14.352338977447781,,12.203763955578887,13.9375,0.0,1.0050848018755556,True
5,76.25,75.0,22,398.9910697402591,405.8708709683,1008.0687941928954,0.7340471810090908,0.7351410550499999,141.9229514850454,14.282497694286365,,8.887530102949999,13.7244897959,0.0,0.9660628137500001,True
5,78.75,35.0,610,361.18024973505,379.0156206452,885.016414024232,0.6594747925824589,0.67084734515,110.03533884350657,12.452888805765738,,15.808283896859509,17.5,0.0,0.9811412565167212,True
5,78.75,45.0,772,393.1907378250885,393.3589042382,980.3471739556459,0.7201691415371763,0.7243614477,129.29008386940842,13.888045279375133,,13.692255380770336,15.0,0.0,0.9922583989829016,True
5,78.75,55.0,34,403.0796615235764,403.5486498712,814.0605234684706,0.7171107558970589,0.721325,128.99017288582647,14.354822822494116,,9.47023086157941,8.19897959185,0.0,1.0028546175235293,True
5,81.25,12.5,31,221.65185782234838,222.3118489583,458.8500749591612,0.31302686649354844,0.25425,25.515033886022582,6.336303318225807,,30.059025106319353,36.53,0.0,0.8276085653161291,True
5,81.25,17.5,79,148.60385512978357,134.6214648438,551.9483205373643,0.3251111948607594,0.2779594156,43.10014373551266,6.44241819437848,,14.141435286865821,5.0,0.0,0.9151482597101267,True
5,81.25,27.5,23,318.377537696787,321.0597460938,816.0805088702522,0.5725052395086957,0.5640707547,76.88527185517827,9.445031315608697,,17.24984300966087,21.0,0.0,0.8993673814521737,True
5,81.25,35.0,843,376.15676188343383,383.2989975742,947.4879967390955,0.6801562148079479,0.678051986,117.06742866349633,12.787995912808778,,16.66297750690439,17.5,0.0,0.9898658769708185,True
5,81.25,45.0,1278,402.6779582999885,411.7876817351,1057.1193179842337,0.7355374929390454,0.73990627425,138.21301462019062,13.896600175102503,,13.08268621771878,14.5,0.0,0.9599652632816902,True
5,81.25,55.0,79,414.8795930693797,419.0752480706,1060.4830344907127,0.7187618553303796,0.7185379464,130.2485757868924,14.331197833667087,,10.051114447730379,15.5,0.0,0.9765581705265819,True
5,83.75,2.5,28,58.86721254500714,63.5254595436,250.35527567249287,0.15699739264285714,0.15293784565000001,49.72293279039642,6.679153584207143,,45.08522199223571,44.9534042553,0.0,0.8548119284928571,True
5,83.75,7.5,41,94.49427761864877,87.8457094186,464.7698735898658,0.23332297452195125,0.2083697257,72.5252353627317,8.083598207226828,,32.22924790616586,35.2156862745,0.0,0.8477861921853658,True
5,83.75,27.5,73,224.3065333219699,220.9640625,502.3029581567671,0.4547748593273973,0.4304577465,94.32170128326577,9.425907042846573,,10.8227975542137,24.7291666667,0.0,0.9298454085164382,True
5,83.75,35.0,308,358.2163298069188,382.04588203385003,932.423064828012,0.6695583140493506,0.67534978965,117.8329742718461,12.274061852448376,,17.253415023846426,17.850531914900003,0.0,0.9750780173626623,True
5,83.75,45.0,1681,405.61503282423223,411.6699956176,1050.702180902,0.7406759264476502,0.74117723,140.42166440667827,14.115441012349198,,12.80577642040803,14.5,0.0,0.9609045123631765,True
5,83.75,55.0,50,402.628950525012,399.108050922,936.375089364838,0.725413161124,0.72772788915,129.31824109847,14.412640344912,,8.124384073625999,6.62,0.0,0.9911291392960001,True
5,86.25,35.0,26,292.27933920636156,323.9246899302,779.9677375008886,0.7206113482576922,0.71627758765,115.45863746768461,11.811534484780768,,14.437355946407694,14.5265957447,0.0,0.9255066896153845,True
5,86.25,45.0,1698,402.1804588385339,408.45569131540003,1000.9909878480262,0.7382877211181977,0.74184519545,141.27449961844516,13.982640856748882,,13.967029278624025,14.70820433435,0.0,0.9595087195359246,True
5,86.25,55.0,193,410.7867170602098,418.7289506598,1045.0582410955953,0.7467513156673575,0.74975,153.91373792750363,13.96245842501969,,12.046943937673058,13.5,0.0,0.9186684549647669,True
5,88.75,45.0,1626,407.12210779775756,411.32652384075004,990.9088957039338,0.7386680774110086,0.74028781305,142.19225835250174,14.240083524535857,,13.841050729568451,14.5,0.0,0.9600707880316114,True
5,88.75,55.0,142,437.78400261305705,437.80150566505,939.0842738483592,0.7726096298514085,0.78311744185,147.54778139284085,13.228529271378871,,9.18537150798169,12.7570754717,0.0,0.8638260109169014,True
6,46.25,2.5,605,32.1717793361757,30.2247440019,10.38591008303934,0.12622049350512396,0.124875,9.033058171886942,4.195214529754381,,27.36836287777587,33.5,0.0,0.9653176907636362,True
6,46.25,7.5,1340,52.449340454764176,49.970692535750004,53.07566160614411,0.15427850720104477,0.1527984161,10.998424126139328,4.725701119087164,,32.57738860266933,33.62,0.0,0.9646289914561196,True
6,46.25,12.5,2205,77.14161429809401,74.2848831687,108.43300581369394,0.18898170719052154,0.1850477941,14.797021233088346,5.5296964689800445,,32.16431680471936,33.0,0.0,0.9794530112548754,True
6,46.25,17.5,280,102.93392416266501,103.8143028846,180.86982480335823,0.23335413337928576,0.23401222225,20.84907139503643,6.356782289059643,,30.94686967008143,31.0,0.0,0.9925053240728571,True
6,48.75,2.5,296,33.98120044375811,34.0959986854,23.251616024236824,0.12931974625371623,0.1284365281,8.90424320955777,4.268810582764189,,26.96732183385,33.6680484694,0.0,0.9737719770959459,True
6,48.75,7.5,796,45.045357255203015,43.9608551934,49.72386963875716,0.1476050612744975,0.1499285054,11.122815125472114,4.679265267550879,,33.36968176187324,34.0,0.0,0.9609937241633165,True
6,48.75,12.5,1146,84.82531690809563,82.11899028135,118.81853229535898,0.2024230237102967,0.20269573684999997,16.828674270814222,5.814051456601397,,31.418550298480284,32.77225490195001,0.0,0.9739014255314136,True
6,48.75,17.5,257,137.3981270128101,141.228918309,289.9519596392716,0.2836655110042801,0.2776895,29.253445782187548,7.383833407920233,,28.153859592219455,28.5,0.0,0.9850382729579766,True
6,51.25,12.5,908,101.91088695373008,108.6900985054,186.24554726416608,0.23897543331156387,0.2417450365,21.441225858055176,6.389963948794493,,29.694324263573897,30.8605319149,0.0,0.9885293350661895,True
6,51.25,17.5,764,135.48157032070682,133.81617290395002,271.6260291736246,0.290616374075,0.2836605881,28.99260665468691,7.187723896202487,,26.79383945877618,28.0,0.0,0.9954326204162305,True
6,51.25,35.0,20,185.71648555132498,185.70699879929998,577.619022676575,0.519200482255,0.5241325430999999,58.40178557013,9.487484103625,,14.89871572475,15.0918367347,0.0,0.9911298809750001,True
6,53.75,12.5,353,115.02180614162266,116.5703125,200.94513599458693,0.25014043981586404,0.2475340909,22.879389756909067,6.533760017657223,,30.271686489043912,30.5,0.0,0.9976858218847027,True
6,53.75,17.5,1510,134.32478821734946,132.10790679870001,248.5017403705744,0.2817598592288079,0.2753968657,28.990482400096553,7.120017880708609,,28.443515190360067,28.5,0.0,0.9939284081980132,True
6,53.75,22.5,158,180.66066034966138,180.7870265046,400.33407397651393,0.36642072905886075,0.37207590905,41.33008706725126,8.666976286080379,,23.20844048090886,23.0,0.0,0.9966908348398734,True
6,56.25,12.5,485,111.12125739348268,110.8559956395,199.7311781692631,0.24929689824309278,0.2439904215,26.524549786949276,6.483897601016288,,28.75623814820598,30.5,0.0,0.9923857097210309,True
6,58.75,2.5,85,23.984047686863533,24.0174731183,25.052871166671764,0.10712617212941178,0.1064146205,7.393169674228235,3.7976039292576473,,31.20822759541882,35.4285714286,0.0,1.0095486455682352,True
6,58.75,7.5,29,37.735049596479314,37.1965956341,93.44415403884828,0.14645519524137932,0.1475,15.024833602831034,4.754044372127586,,36.52722523492413,37.0,0.0,1.0092256839068965,True
6,58.75,12.5,64,107.71510641688124,107.62567405145,186.50880853346717,0.2388731184609375,0.2270194328,25.786151350515624,6.303917078029688,,31.296744231348438,32.4230769231,0.0,1.00913971121875,True
6,58.75,17.5,72,182.44496934042917,182.45893058130002,314.6492069004528,0.3986125659083333,0.40859,40.38506453491528,9.3647690397,,18.158227704659723,16.82,0.0,1.0090639133680557,True
6,61.25,2.5,205,30.24169267091268,24.30859375,7.6389318760053655,0.11127835155658537,0.1111964286,9.329291800129758,3.974795157791707,,28.007487628007805,31.2040816327,0.0,1.0822856283365854,True
6,61.25,7.5,271,68.5943655289738,72.8586425781,83.37042109032545,0.17961153040479705,0.1796551724,16.089023252184134,5.328736785877122,,25.85158715203358,35.5,0.0,1.1858364973232474,True
6,61.25,12.5,775,155.03823229618294,165.6550836789,261.74096858354426,0.32306841997187097,0.3384458812,29.48629226505716,8.201706851664127,,22.79228584795897,22.0,0.0,1.0329212729326454,True
6,61.25,17.5,794,203.7614526396841,197.2643649194,340.3885177202656,0.4366754139031486,0.40821624850000005,41.13976526684408,10.376189157097482,,14.904490862680479,16.0,0.0,1.0410203796122166,True
6,61.25,45.0,75,346.06222595697596,365.4541487648,806.764638851332,0.6821649389493335,0.6830294444,87.25042476138266,14.034811611993337,,9.460511312218667,8.5,0.0,1.0045389132986666,True
6,61.25,65.0,47,119.7174913202936,119.6937888109,1073.944302039196,0.7067678614553192,0.7044611742,109.58250394386172,13.838160760023403,,-13.587230375253192,-13.25,0.0,1.0051381783170217,True
6,63.75,2.5,191,22.707372051191104,31.4631428303,14.85118772934711,0.1343698028748691,0.1208787554,13.652619899006806,4.477657297357592,,20.014068557067016,7.0,0.0,1.4786930360717276,True
6,63.75,7.5,1558,78.55874895179359,79.1033604165,112.50143479256745,0.18268320557798462,0.18661961085,17.89935516330122,5.676513262515339,,33.87763812965424,35.254999999999995,0.0,1.045415097205199,True
6,63.75,12.5,8083,131.54385305947872,129.703514369,208.98692705863232,0.27999597348764077,0.2783363734,25.54792243075655,7.278768950753099,,26.735444849921688,27.0,0.0,1.0158935243717555,True
6,63.75,17.5,9928,202.9470812062675,192.57316945305,339.2563615267009,0.41624853539942586,0.38906595229999996,38.965539587966745,9.872473114177398,,17.366447032913175,18.5,0.0,0.9993050942282837,True
6,63.75,22.5,2466,309.28060090459877,313.23511745145004,527.2735693802238,0.6718403846236821,0.6805075603999999,61.605256998975186,14.111429477154545,,5.473413814980657,5.0,0.0,0.9970950519195457,True
6,66.25,2.5,302,42.13618235596291,32.637232730250005,56.16399992813708,0.12921363220562915,0.11878862779999999,11.428773017802317,4.520469651601655,,33.82971744362384,40.01031914895,0.0,1.1182555138741723,True
6,66.25,7.5,3710,75.05589080545677,73.46265602304999,109.71295597353149,0.1819193366076011,0.1796910617,17.69489542437361,5.5966302613702155,,34.23723979803948,36.0,0.0,1.0445523879397305,True
6,66.25,12.5,12083,136.71415525704683,139.2917993113,218.04370847703947,0.28785077902482825,0.2920017361,27.264778316802634,7.404637031153431,,26.753663871876736,26.5,0.0,1.0048477351229081,True
6,66.25,17.5,18680,203.91256214977346,203.11409840185001,336.8746956508904,0.4163065840990792,0.41090879830000004,39.202853466381406,9.828966565849294,,17.453605585311035,17.0,0.0,0.9948597399802143,True
6,66.25,22.5,4067,301.2094206505769,312.3591256649,523.9989113670748,0.6417503278223013,0.6725542035,62.15848989176272,13.41531538211864,,7.85334332025611,5.6428571429,0.0,0.9976266048089502,True
6,66.25,27.5,2313,316.9428943091504,317.4814293033,539.4878904478801,0.6844654730961954,0.6858961111,63.87288083821981,14.312405645449505,,5.276145274410593,5.0104166667,0.0,0.9932107826460873,True
6,66.25,35.0,127,259.6813760101669,248.8466035551,634.0209477571094,0.6389569088181102,0.6820534314,66.58171704611496,12.078441487317322,,6.1624277413448825,5.5,0.0,1.0059032581307086,True
6,66.25,45.0,83,293.331370188859,303.8195850202,781.5550928791831,0.671454563645783,0.6878694238,95.35648972270481,12.669820609503617,,12.212422327151808,12.6698113208,0.0,1.0045307929614458,True
6,66.25,65.0,72,415.9230926726653,416.1945147711,1082.75985896136,0.7196546801305554,0.7191351351499999,105.37383852826666,12.755436250551389,,14.732859608997224,15.28916083915,0.0,0.9767041838833335,True
6,68.75,2.5,1178,32.87722713340696,19.870559720099997,29.09225301541536,0.1281963558254669,0.11448083335,16.638322435869778,4.57673824118557,,31.024220571270373,40.0,0.0,1.1150433596106961,True
6,68.75,7.5,4091,79.35447876031857,75.8950802365,99.11041424294754,0.18626051439274016,0.185719,20.519512246380735,5.6037770302098755,,32.296616888736864,36.0,0.0,1.0828051949852115,True
6,68.75,12.5,18017,128.88533551851282,127.9987502923,198.10271534314805,0.26638344926164176,0.2648928571,26.673071517889678,7.070958602488567,,29.21077162621853,29.44,0.0,1.0059660545194204,True
6,68.75,17.5,34479,208.6724804910958,208.0927398915,347.47719291469934,0.42092748570498273,0.4198228346,41.62190650907629,9.828840940417997,,17.945857338069263,17.2450980392,0.0,0.9963483998169959,True
6,68.75,22.5,4907,295.1244776761878,300.96,504.5719514317607,0.6262839780353985,0.6362385,62.45375541134162,13.182349028457041,,8.884293332475831,8.0,0.0,0.9992093815926839,True
6,68.75,27.5,580,308.07479733507535,320.8617531003,545.5462289826966,0.6309826429620691,0.6833556265,70.80305340001328,13.53257605977052,,8.890654469874137,6.0,0.0,1.031303959194138,True
6,68.75,35.0,494,323.9300218784279,335.87863426445,590.141383687387,0.6585389176730769,0.68764202745,79.85153433533705,13.921105659078746,,8.418172135471659,7.0,0.0,1.0039312042307693,True
6,68.75,45.0,408,323.5317780893128,336.20984253874997,722.0291525564737,0.6677744115676469,0.69835375,105.55141357879486,13.602915657598775,,11.537816179341176,12.718852459,0.0,1.012833170714706,True
6,68.75,55.0,82,312.97575713405365,311.75254882815,821.2855890760807,0.6818347431524391,0.6801454417,97.43924673374025,13.991384576381712,,9.137769432351218,9.665,0.0,1.0042419828378049,True
6,68.75,90.0,25,389.958936095504,389.9188026685,1164.86741345122,0.7064404243960002,0.7062978111,120.30771969532401,14.3587366458,,9.683243547596,14.1666666667,0.0,0.957414994664,True
6,71.25,2.5,2311,29.65638474415128,30.2854282041,24.644027385565813,0.13023402444950238,0.1245442478,14.124579996443446,4.413545924355215,,28.878929227341285,39.24,0.0,1.2412168347482475,True
6,71.25,7.5,5123,73.94326932642308,74.2329506687,106.82675000551087,0.18748658769449542,0.1839055556,20.096709751889694,5.610060435064298,,33.2585616795534,36.5,0.0,1.0894452199110092,True
6,71.25,12.5,12743,123.06471096304709,121.5152928897,190.6183050289012,0.2567369717141725,0.2534195205,26.899792770769665,6.8539499460237,,30.221097661649996,30.6470588235,0.0,1.0137893717927962,True
6,71.25,17.5,21214,207.09502488419832,208.547735116,355.2765513511865,0.41213520561663997,0.41367370690000005,44.025338102361324,9.585519523592014,,19.69884673457559,19.0,0.0,0.9975200726431648,True
6,71.25,22.5,2482,292.0929970343965,295.9274276441,506.92194360891295,0.6077126879018936,0.60803167025,62.737802208842346,12.722400430839606,,10.410791183226793,10.098921568649999,0.0,1.001054052056769,True
6,71.25,27.5,722,325.96709352795875,332.80497797584997,693.2459498236285,0.620152617198338,0.64051468895,83.3405496713079,12.390772858712324,,14.606847173665649,17.52,0.0,1.0095616878204987,True
6,71.25,35.0,1323,320.01135346602985,331.0777464207,571.3214178582176,0.6532908263297053,0.6865709877,79.01734625795956,13.329261591772184,,9.90958415632207,7.5,0.0,1.0023774979247166,True
6,71.25,45.0,440,290.25066841093115,304.0589440806,727.3854924435365,0.6759418381952274,0.6911736595,96.8631490574425,13.132041641510911,,10.977632180528408,10.1188235294,0.0,1.0146557616118181,True
6,71.25,55.0,212,301.1056630916552,351.9180398903,652.2283494858808,0.6902070536202831,0.70676895285,115.36478135037122,13.416079249083017,,-0.19972987507547146,-8.0,0.0,1.0669146287533018,True
6,71.25,65.0,24,283.4636458872667,309.1309321752,617.0078393539708,0.6685637529416667,0.7002015086,115.39386427409165,13.466717494441665,,6.239857968829167,13.61764705885,0.0,1.0050982850958332,True
6,71.25,75.0,30,255.89965797248996,255.7403408679,575.4516548538367,0.7232975080466666,0.7220767442,144.92207540603334,14.358736645799997,,-13.629333333333333,-12.5,0.0,1.0036710103233333,True
6,73.75,2.5,2203,33.309402685557785,38.2537018989,34.31405441416092,0.13191172565338177,0.132249,15.606617794464185,4.452200709347526,,34.5420186916271,40.0,0.0,1.1004474027939173,True
6,73.75,7.5,6168,73.09185456743901,75.6867627743,102.71984139838241,0.18023590899113165,0.18014169865,19.32786647626289,5.339704222190646,,35.63217544897535,37.5,0.0,1.0434578760131807,True
6,73.75,12.5,8781,114.54600212681868,111.2340719289,180.52455721641087,0.24555202511846033,0.238625,27.05401137667119,6.637734043086744,,31.421660359986273,32.3333333333,0.0,1.018940805633208,True
6,73.75,17.5,19901,197.07139792228966,197.4014246324,329.70390169296394,0.38840769626397664,0.3882878788,41.84309888158104,9.191966609307904,,21.061816426496137,20.5,0.0,0.9995454662623335,True
6,73.75,22.5,5005,281.45950041220425,284.5211674963,484.10280829592625,0.588685936447033,0.576692602,62.396346742328085,12.419255761969309,,11.282008607244135,12.5,0.0,1.0064976904707092,True
6,73.75,27.5,3082,322.26607559510927,330.7733091664,557.0888741803807,0.6780190783987995,0.6862589801000001,70.93483081214906,13.98753590757268,,7.237470938996593,7.0,0.0,1.0017568933731666,True
6,73.75,35.0,1840,330.4165276528655,334.53958873055,605.5331815642245,0.6699008160392391,0.68485238415,78.15516015412406,13.641448955120271,,9.942468613703259,9.0,0.0,0.994850507693424,True
6,73.75,45.0,301,334.571165689914,352.2108032103,637.9645100771303,0.6896282990282392,0.6929450431,90.10451013608372,14.030223330620933,,9.472978476156145,9.5,0.0,0.9886632372637872,True
6,73.75,55.0,371,276.0146574110331,307.7153846154,766.0556835046715,0.7041869956086253,0.7068420139,109.90060600792641,13.814112516908626,,2.5041247549994616,7.3,0.0,0.9961216693579513,True
6,76.25,2.5,1427,37.5916495709124,38.7919631807,33.10867467754352,0.13516045690651718,0.1357086864,16.648069238710512,4.77383103838206,,33.177585120963975,40.693877551,0.0,1.2281138638785563,True
6,76.25,7.5,5619,76.74138238059774,69.7244791667,98.95763469063462,0.1762939499457377,0.1731791845,20.58845893312294,5.555403496115785,,35.64634015359546,38.5,0.0,1.0747481686581242,True
6,76.25,12.5,18743,120.01952290165018,118.9977647966,185.55461464078297,0.24854162060045887,0.2479618321,27.54816817174058,6.761232454208051,,31.934431881799227,32.125,0.0,1.0072572165896387,True
6,76.25,17.5,53435,192.12560032419609,193.5759171196,314.12785070475974,0.378500587537816,0.38325,41.050944054259425,9.030438279479252,,21.752486229528454,20.75,0.0,0.996763788050553,True
6,76.25,22.5,22444,277.6392986501116,273.35485359065,468.68741659119905,0.5546388224044021,0.5415192058,59.82956762673779,11.899278139432724,,13.17649038258088,14.0,0.0,0.9947534531359964,True
6,76.25,27.5,4183,326.208778434653,332.0253968518,560.2369433516783,0.6792503248083194,0.6879382075,74.49103950079298,13.968948538309947,,7.789126910374994,7.32,0.0,0.9977493816081282,True
6,76.25,35.0,2033,325.0829629615379,332.8007051542,598.633388441382,0.6703383788880964,0.6823670213,78.2724281535329,13.487104837314758,,9.470218890572554,8.0,0.0,1.0075806354753567,True
6,76.25,45.0,320,323.8580777418637,349.8350322362,666.7246204328078,0.6722461232953124,0.6921004956,95.68000019932218,13.28609674595594,,10.1883834939125,10.0,0.0,1.0304599497506248,True
6,76.25,55.0,229,317.58468793345855,357.8737921464,801.2808676395097,0.6911568609493448,0.6999875541,103.96938606420873,12.523031510120525,,9.71510866764061,11.1041666667,0.0,1.004822513321834,True
6,76.25,65.0,85,291.6882803408553,319.08203125,806.6201810795025,0.701770733004706,0.70014,114.30533339124709,13.240820882658825,,10.731195585890589,14.5,0.0,1.0004679470694118,True
6,78.75,2.5,1770,39.76127581070141,40.7107143061,51.24438664787593,0.13673350917734464,0.1356752393,16.02846186034113,4.814850208837289,,36.26170078031627,41.6969387755,0.0,1.1968380687356497,True
6,78.75,7.5,6166,74.50948694933236,71.13128672415,103.41055398324949,0.17843599501858579,0.17449225665,20.248392487479453,5.534955372358935,,37.336947375671606,39.0,0.0,1.053734540420321,True
6,78.75,12.5,17950,120.24416247556266,121.81717600105,185.25001743760527,0.24675294984644566,0.2473704111,27.972637211374806,6.748905957013449,,32.95916741911847,33.0,0.0,1.0054560386456883,True
6,78.75,17.5,62579,195.21393444675238,198.083175955,320.1770466793647,0.3810431920386871,0.3849746835,42.19883620198036,9.088316245209738,,22.215587535059065,21.0,0.0,0.997219461185583,True
6,78.75,22.5,33059,269.63054184149826,264.1243942594,457.24037839531127,0.530887275913249,0.5172552083,58.61471229327382,11.50374638933915,,14.705856757927203,15.0,0.0,0.9955167519618925,True
6,78.75,27.5,5715,326.8130400952335,334.3181874669,569.6593356784956,0.6736462018966755,0.679628861,74.76466126518817,13.989930922776589,,8.584593399009378,8.3557692308,0.0,0.9945171816275415,True
6,78.75,35.0,4633,335.9491504460142,338.1271627825,624.6713499450001,0.6751526075515649,0.6834288618,82.57890957535238,13.805732387852213,,10.053987665942241,8.5,0.0,0.996336813883078,True
6,78.75,45.0,243,340.34236707348396,357.7850557677,660.1411205877585,0.6867913536687243,0.6894132231,104.26582542207942,13.856106678945682,,11.230196012255556,10.8529411765,0.0,0.9961329466633744,True
6,78.75,55.0,53,372.24138977942084,377.0393348312,679.4646843183699,0.6836251727433964,0.6798567814,95.07869398386791,14.052202080090566,,10.8897778262283,9.2647058824,0.0,0.9950582287320755,True
6,78.75,65.0,79,384.90712998663923,390.8346949891,781.1440287178671,0.6930748556632912,0.6902853774,99.4876016974,14.105941801083548,,12.633581548681011,12.5,0.0,0.9886916956215189,True
6,78.75,75.0,79,394.3785057736923,397.5712946429,847.8882141439087,0.7091266454632913,0.7092865566,124.10708717629878,14.075124579254426,,9.161151108040505,13.7596153846,0.0,0.9759934472518987,True
6,81.25,2.5,1640,28.132050881082254,26.60827138075,41.40149802343006,0.1268523989580488,0.11388575100000001,15.691777012104392,4.498559142172988,,31.697012024460793,40.7307692308,0.0,1.2375322328144516,True
6,81.25,7.5,7530,76.68079854830167,73.9307935114,109.37575565179893,0.18082241592752987,0.17915372145,21.135071531223854,5.608635777108142,,38.26410882714641,39.5,0.0,1.0418703086762682,True
6,81.25,12.5,15362,120.52714433719643,119.7905230431,186.58042358365327,0.24611710853802238,0.245,28.497436731040395,6.716309318832594,,33.54284167916268,34.0,0.0,1.005783991303001,True
6,81.25,17.5,34217,191.6005145429374,196.37609375,313.8055260924952,0.3713393206238156,0.3783708791,42.73828469367401,8.935053016644003,,23.490974567971634,22.0588235294,0.0,0.9993296590001548,True
6,81.25,22.5,36851,270.7490385812238,266.5465198864,456.7125467368218,0.5259236867784565,0.5140181624,59.95707772661999,11.478000609440127,,15.402771354383122,15.5,0.0,0.9967919133665301,True
6,81.25,27.5,9329,336.0309063953331,339.756053394,575.9195781379024,0.679502267305306,0.6818662109,77.4006479097921,14.14527635028297,,8.847633671232222,8.81,0.0,0.9923065099727089,True
6,81.25,35.0,7262,341.45139764298034,342.49150504420004,599.9024638803879,0.6831332753336133,0.68520912145,81.88049212010299,14.139712096919501,,9.350889811130997,8.9791666667,0.0,0.9929864230320435,True
6,81.25,45.0,276,340.88839199751055,352.9401649655,706.9744573681311,0.6954112428199274,0.6971289225999999,104.39460179154275,13.797116949274638,,10.84193504391413,9.96,0.0,0.9970564852681157,True
6,81.25,55.0,109,336.3178566946679,327.4236184675,833.4016229930805,0.7031607086183487,0.6993573944,120.25654572911927,14.1666760717,,12.03395725262569,14.54,0.0,0.9877563468091742,True
6,83.75,2.5,1400,56.82197362066221,51.1174906704,78.49268837971236,0.15850241158192857,0.14027779964999998,20.359708783005782,5.313099975769143,,35.22938675539607,42.0,0.0,1.1742739013360002,True
6,83.75,7.5,4831,82.20116278802708,74.5018880208,122.24182219964845,0.1901532093600911,0.181,22.73723722192935,5.857266186359305,,37.79155577767551,39.7959183673,0.0,1.0574459006577728,True
6,83.75,12.5,10762,122.08630102421141,117.02488712895,191.79574492958253,0.24893630802802455,0.24262357415000002,29.897551977590687,6.805045825812163,,34.05201812327655,34.852040816300004,0.0,1.0065576201838136,True
6,83.75,17.5,30992,200.14625958321218,207.730980543,327.65914440162913,0.38327995698827116,0.39646417665,45.149755068516896,9.147705475464303,,23.219489077409104,21.5,0.0,0.996628821407502,True
6,83.75,22.5,30355,276.478750454166,270.0068359375,468.57183544220044,0.5312601614941526,0.5149911504,62.537376912058406,11.513448172205038,,15.890223580120368,16.0,0.0,0.9963128904016142,True
6,83.75,27.5,6574,332.694946645453,342.6686161412,572.3651663862913,0.6708793878317463,0.6825005708,79.92612871426249,13.841966388277017,,9.976224625071296,9.3571428571,0.0,0.9922366433233495,True
6,83.75,35.0,7480,349.72011724929365,347.51061425575,623.2559392201662,0.6844928693880883,0.6868648797,86.65708764199962,14.068318182760468,,10.237823605009867,9.4,0.0,0.9922937069809492,True
6,83.75,45.0,309,345.1763315419214,354.1837668117,665.0163649121205,0.6853179086546924,0.6904946352,103.60165788885081,14.055464063658901,,11.0119751299589,9.64,0.0,1.000010727541424,True
6,83.75,55.0,188,342.58542874137123,350.0762555329,743.7513045745659,0.6946767666207446,0.69344505045,116.1163190368064,13.774794049870213,,11.292602593622343,12.015625,0.0,0.9999869670680851,True
6,83.75,65.0,70,376.27237144014566,382.08006683525,841.9788721826613,0.7099861477914285,0.7074713303,110.35314393085716,14.066422124034286,,11.10595919027,12.379999999999999,0.0,0.9725189288257141,True
6,83.75,75.0,24,344.8388434947083,332.78743990385,823.9019427424834,0.6931631448041666,0.6924485,107.90409662590417,13.856260836570835,,13.349843937570833,13.52,0.0,0.9978160858166666,True
6,83.75,90.0,77,380.91553500180777,403.0771205357,1007.1087222233142,0.7105259184142857,0.7089694444,122.88173391107274,14.26411915059091,,9.817072417527271,14.5,0.0,0.9685400790597403,True
6,86.25,2.5,2195,43.10764122233498,46.4017427885,47.50713907021071,0.13350963912068337,0.1337573529,18.29883406923927,4.659196790775353,,36.72490743621244,42.5,0.0,1.1686342994425967,True
6,86.25,7.5,3899,87.88042004613875,88.506750644,128.36277436810988,0.1958046315060785,0.1969111446,24.357117987841395,5.679783870382098,,36.9310292670207,38.7843137255,0.0,1.02822343227743,True
6,86.25,12.5,11267,121.10010668327223,118.9429863963,189.3683536990414,0.24610754863688647,0.2419147959,29.95632916187735,6.689196803612621,,34.77591836085857,35.2636363636,0.0,1.001398592203843,True
6,86.25,17.5,31448,200.5598384851281,204.8344643841,328.88227132875227,0.3809687312404287,0.3860528116,46.361302640660675,9.082196300101206,,23.96975877816273,23.0,0.0,0.996551147087837,True
6,86.25,22.5,38255,282.2113098657916,279.7866972477,476.6254052311729,0.5336326047612313,0.5241140873,64.29895960326404,11.542638533907391,,16.4260788051284,16.5,0.0,0.9960757405734282,True
6,86.25,27.5,9546,344.2566393586622,348.0980039343,589.3842984095445,0.6806744260352818,0.68525,81.55637046196921,14.03429796294115,,9.934903302858432,9.5612244898,0.0,0.9926376890904461,True
