gear,speed_bin_mph,pedal_bin_pct,LOCKED,OPEN,PARTIAL,total_time_s,frac_locked,frac_partial,frac_open
3,28,30,0.0,0.010000000000218279,0.0,0.010000000000218279,0.0,0.0,1.0
3,28,31,0.0,0.01999999999998181,0.0,0.01999999999998181,0.0,0.0,1.0
3,28,32,0.0,0.009999999999763531,0.0,0.009999999999763531,0.0,0.0,1.0
3,28,33,0.0,0.010999999999967258,0.0,0.010999999999967258,0.0,0.0,1.0
3,28,34,0.0,0.009000000000014552,0.0,0.009000000000014552,0.0,0.0,1.0
3,28,35,0.0,0.021000000000185537,0.0,0.021000000000185537,0.0,0.0,1.0
3,28,36,0.0,0.19900000000006912,0.0,0.19900000000006912,0.0,0.0,1.0
3,28,37,0.0,0.0500000000001819,0.0,0.0500000000001819,0.0,0.0,1.0
3,28,38,0.0,0.009999999999763531,0.0,0.009999999999763531,0.0,0.0,1.0
3,28,39,0.0,0.03200000000038017,0.0,0.03200000000038017,0.0,0.0,1.0
3,28,40,0.0,0.027999999999792635,0.0,0.027999999999792635,0.0,0.0,1.0
3,28,41,0.0,0.05899999999996908,0.0,0.05899999999996908,0.0,0.0,1.0
3,28,42,0.0,0.02200000000016189,0.0,0.02200000000016189,0.0,0.0,1.0
3,28,43,0.0,0.03999999999996362,0.0,0.03999999999996362,0.0,0.0,1.0
3,28,44,0.0,0.03999999999973625,0.0,0.03999999999973625,0.0,0.0,1.0
3,28,45,0.0,0.03000000000020009,0.0,0.03000000000020009,0.0,0.0,1.0
3,28,46,0.0,0.009000000000014552,0.0,0.009000000000014552,0.0,0.0,1.0
3,29,0,0.1790000000000873,0.0,0.0,0.1790000000000873,1.0,0.0,0.0
