gear,speed_bin_mph,pedal_bin_pct,LOCKED,OPEN,PARTIAL,total_time_s,frac_locked,frac_partial,frac_open,LOCKED_smoothed,PARTIAL_smoothed,OPEN_smoothed,total_time_s_smoothed,frac_locked_smoothed,frac_partial_smoothed,frac_open_smoothed
3,20,17,0.0,0.40699999999969805,0.009999999999990905,0.41699999999968895,0.0,0.0239808153477179,0.9760191846522821,0.008499999999912689,0.02016666666668243,0.7733333333332268,0.801999999999822,0.010598503740541864,0.02514546965921061,0.9642560266002476
3,20,18,0.0,0.666999999999689,0.0,0.666999999999689,0.0,0.0,1.0,0.0,0.008666666666689101,0.4964999999999596,0.5051666666666487,0.0,0.017156054107600283,0.9828439458923998
3,20,19,0.0,0.2130000000004202,0.0,0.2130000000004202,0.0,0.0,1.0,0.0,0.0,0.40916666666672086,0.40916666666672086,0.0,0.0,1.0
3,20,20,0.0,0.049999999999954525,0.0,0.049999999999954525,0.0,0.0,1.0,0.0,0.0,0.2161666666667467,0.2161666666667467,0.0,0.0,1.0
3,20,21,0.0,0.03099999999994907,0.0,0.03099999999994907,0.0,0.0,1.0,0.0,0.0,0.2226666666666688,0.2226666666666688,0.0,0.0,1.0
3,21,0,0.20399999999926877,6.176000000000045,10.29400000000112,16.674000000000433,0.012234616768577634,0.6173683579225652,0.37039702530885715,0.17600000000008248,4.061000000000178,1.7886666666661217,6.025666666666382,0.029208386347307207,0.6739503236157055,0.2968412900369873
3,21,1,0.052000000000134605,0.0,0.0,0.052000000000134605,1.0,0.0,0.0,0.12499999999994948,2.711777777777892,1.2024444444440974,4.039222222221939,0.030946551866410592,0.6713613732017368,0.2976920749318525
3,21,2,0.03900000000021464,0.0,0.0,0.03900000000021464,1.0,0.0,0.0,0.06222222222226668,0.009111111111097771,0.016555555555492495,0.08788888888885694,0.7079646017706747,0.1036662452590515,0.18836915297027385
3,21,3,0.13999999999987267,0.0,0.0,0.13999999999987267,1.0,0.0,0.0,0.10733333333327107,0.006888888888877571,0.013111111111104239,0.12733333333325286,0.8429319371728186,0.05410122164043396,0.10296684118674758
3,21,4,0.3789999999999054,0.0,0.0,0.3789999999999054,1.0,0.0,0.0,0.28111111111108283,0.03555555555557374,0.03888888888882825,0.3555555555554848,0.7906250000000778,0.10000000000007105,0.10937499999985122
3,21,5,0.26299999999991996,0.0,0.016999999999825377,0.27999999999974534,0.9392857142862827,0.06071428571371728,0.0,0.2357777777777099,0.044333333333371326,0.03577777777774018,0.3158888888888214,0.7463946535349428,0.1403447062963163,0.11326064016874092
3,21,6,0.0,0.0,0.06100000000014916,0.06100000000014916,0.0,1.0,0.0,0.8404444444442257,0.09077777777787964,0.0367777777777418,0.9679999999998472,0.8682277318640066,0.09377869605154336,0.037993572084450006
3,21,7,1.0409999999992579,0.0,0.20899999999983265,1.2499999999990905,0.8328000000000122,0.16719999999998778,0.0,0.7713333333332332,0.09544444444448648,0.011000000000068311,0.877777777777788,0.8787341772150655,0.1087341772152365,0.01253164556969793
3,21,8,0.0,0.08000000000038199,0.09100000000034925,0.17100000000073123,0.0,0.5321637426898252,0.4678362573101748,0.7713333333332332,0.13311111111122245,0.01422222222229013,0.9186666666667457,0.8396226415092527,0.14489598451873476,0.015481373972012599
3,21,9,0.0,0.0,0.3100000000001728,0.3100000000001728,0.0,1.0,0.0,0.1123333333333803,0.10011111111111859,0.014555555555590316,0.2270000000000892,0.49486049926579806,0.4410181106214945,0.06412139011270747
3,21,10,0.0,0.0,0.03999999999996362,0.03999999999996362,0.0,1.0,0.0,0.0,0.3682222222221803,0.006333333333410944,0.3745555555555913,0.0,0.9830910708986375,0.016908929101362522
3,21,11,0.0,0.0,0.019000000000005457,0.019000000000005457,0.0,1.0,0.0,0.03422222222222149,0.46111111111096964,0.025333333333492192,0.5206666666666833,0.06572769953051293,0.8856167306868533,0.0486555697826339
